"SKU","Manufacturer Id","Brand Name","Product Name","Long Description","Short Description","Category","SubCategory","Product Group","Thumb URL","Image URL","Buy Link","Keywords","Reviews","Retail Price","Sale Price","Brand Page Link","Brand Logo Image","Product Page View Tracking","Gender","Age Group","Store Identifier","Product Price Markdown","Variants XML","Medium Image URL","Product Content Widget","Google Categorization"
"878775","17339","Rei Co-Op","REI Co-op Kingdom Sleep System Bedding - Single","Create your own comfortable camping bed by using this bedding with your favorite 30-in.-wide air mattress to make a single-size bed inside your tent.","","Camping And Hiking","Sleeping Bags And Accessories","Camp Blankets","http://i1.avlws.com/115/s536483.png","http://i1.avlws.com/115/l536483.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=536483&tt=df","","","119.00","119.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=536483"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>878775</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000015626</detail_url></variant><variant><sku>8787750001</sku><upc>487877500015</upc><vendor_sku>17339</vendor_sku><size>NONE</size><color>Taro Leaf</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000475054</detail_url></variant></variants>","http://i1.avlws.com/115/m536483.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=878775&amp;link=&amp;tabs=-Details""></script>",""
"882626","A4020","Eno","ENO Ember 2 Hammock Underquilt","The Ember 2 Hammock Underquilt makes hammock camping a 4-season game. This polyester-filled quilt surrounds the sides and bottom of your hammock (sold separately), protecting you from winter's chill.","","Camping And Hiking","Sleeping Bags And Accessories","Camp Blankets","http://i1.avlws.com/115/s552463.png","http://i1.avlws.com/115/l552463.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=552463&tt=df","","","99.95","99.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=552463"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>882626</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000004926</detail_url></variant><variant><sku>8826260003</sku><upc>811201014822</upc><vendor_sku>A4021</vendor_sku><size>NONE</size><color>Navy/Royal</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000515316</detail_url></variant><variant><sku>8826260001</sku><upc>811201014815</upc><vendor_sku>A4020</vendor_sku><size>NONE</size><color>Charcoal/Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000515342</detail_url></variant></variants>","http://i1.avlws.com/115/m552463.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=882626&amp;link=&amp;tabs=-Details""></script>",""
"104717","PT001","Eno","ENO Head Trip Inflatable Pillow","Enjoy hotel-level comfort wherever you sleep with the brushed fabric and foam/air hybrid design of the ENO Head Trip inflatable pillow. It fits neatly into a stuff sack for any outdoor adventure.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s613649.png","http://i1.avlws.com/115/l613649.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=613649&tt=df","","","29.95","29.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=613649"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>104717</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003440347</detail_url></variant><variant><sku>1047170001</sku><upc>811201016178</upc><vendor_sku>PT001</vendor_sku><size>NONE</size><color>Royal/Charcoal</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003440364</detail_url></variant></variants>","http://i1.avlws.com/115/m613649.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=104717&amp;link=&amp;tabs=-Details""></script>",""
"115082","APUMP18","Big Agnes","Big Agnes Pumphouse Ultra","The lightweight Big Agnes Pumphouse Ultra is a multi-use sleeping pad inflation pump that doubles as a backcountry shower, camp pillow, compression stuff sack and dry bag.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s614363.png","http://i1.avlws.com/115/l614363.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=614363&tt=df","","","34.95","34.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=614363"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>115082</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003441840</detail_url></variant><variant><sku>1150820002</sku><upc>841487118686</upc><vendor_sku>APUMP18</vendor_sku><size>NONE</size><color>Gray</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890004359627</detail_url></variant></variants>","http://i1.avlws.com/115/m614363.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=115082&amp;link=&amp;tabs=-Details""></script>",""
"123203","","Exped","Exped Air Pillow UL - Medium","Weighing in at less than 2 oz., the Exped Air Pillow UL can come along on your lightweight adventures into the mountains to help you get a good night's sleep.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s622558.png","http://i1.avlws.com/115/l622558.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=622558&tt=df","","","33.73","33.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=622558"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","OUTLET","Y","<variants><variant><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890004053180</detail_url></variant></variants>","http://i1.avlws.com/115/m622558.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=123203&amp;link=&amp;tabs=-Details""></script>",""
"123204","","Exped","Exped Air Pillow UL - Large","Weighing in at less than 2 oz., the large-size Exped Air Pillow UL can come along on your lightweight adventures into the mountains to help you get a good night's sleep.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s622557.png","http://i1.avlws.com/115/l622557.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=622557&tt=df","","","36.73","36.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=622557"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","OUTLET","Y","<variants><variant><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890004053161</detail_url></variant></variants>","http://i1.avlws.com/115/m622557.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=123204&amp;link=&amp;tabs=-Details""></script>",""
"719843","01690","Therm-A-Rest","Therm-a-Rest Compressible Pillow","Backpacker Magazine says, ""There's no excuse for sacrificing comfort when car camping, not when it's so easy to shove a couple of these fluffy pillows in the trunk."" (March 2006 Gear Guide issue)","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s586853.png","http://i1.avlws.com/115/l586853.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=586853&tt=df","","","19.95","19.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=586853"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>719843</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000015072</detail_url></variant><variant><sku>7198430204</sku><upc>040818016909</upc><vendor_sku>01690</vendor_sku><size>S</size><color>Denim</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000477841</detail_url></variant><variant><sku>7198430212</sku><upc>040818016916</upc><vendor_sku>01691</vendor_sku><size>M</size><color>Denim</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000477802</detail_url></variant><variant><sku>7198430220</sku><upc>040818016923</upc><vendor_sku>01692</vendor_sku><size>L</size><color>Denim</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000477749</detail_url></variant><variant><sku>7198430007</sku><upc>040818063569</upc><vendor_sku>06356</vendor_sku><size>XL</size><color>Denim</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000477782</detail_url></variant><variant><sku>7198430009</sku><upc>040818096109</upc><vendor_sku>09610</vendor_sku><size>L</size><color>Cardinal</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003563774</detail_url></variant><variant><sku>7198430008</sku><upc>040818096093</upc><vendor_sku>09609</vendor_sku><size>M</size><color>Cardinal</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003563775</detail_url></variant></variants>","http://i1.avlws.com/115/m586853.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=719843&amp;link=&amp;tabs=-Details""></script>",""
"799192","","Cocoon","Cocoon Hyperlight Air-Core Pillow","No more excuses not to pack a pillow! Featherlight yet supportive, the Hyperlight Air-Core inflatable pillow offers the ultimate in packable comfort.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s420999.png","http://i1.avlws.com/115/l420999.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=420999&tt=df","","","30.95","30.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=420999"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>799192</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000011136</detail_url></variant><variant><sku>7991920013</sku><upc>799696107611</upc><vendor_sku>ACP3HL</vendor_sku><size>NONE</size><color>Blue/Black</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000493916</detail_url></variant></variants>","http://i1.avlws.com/115/m420999.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=799192&amp;link=&amp;tabs=-Details""></script>",""
"830617","7640147769861","Exped","Exped Air Pillow","Just the right design for sleeping comfort, the asymmetrical Exped Air Pillow provides comfortable head support for side and back sleepers.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s421015.png","http://i1.avlws.com/115/l421015.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=421015&tt=df","","","39.00","39.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=421015"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>830617</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000024534</detail_url></variant><variant><sku>8306170001</sku><upc>7640147769861</upc><vendor_sku>7640147769861</vendor_sku><size>M</size><color>Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000446926</detail_url></variant><variant><sku>8306170002</sku><upc>7640147769878</upc><vendor_sku>7640147769878</vendor_sku><size>L</size><color>Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000446950</detail_url></variant><variant><sku>8306170004</sku><upc>7640147769885</upc><vendor_sku>32205235</vendor_sku><size>XL</size><color>Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003681741</detail_url></variant></variants>","http://i1.avlws.com/115/m421015.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=830617&amp;link=&amp;tabs=-Details""></script>",""
"847128","7640147769847","Exped","Exped AirPillow UL","Weighing in at less than 2 oz., the Exped AirPillow UL can come along on your lightweight adventures into the mountains to help you get a good night's sleep.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s421019.png","http://i1.avlws.com/115/l421019.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=421019&tt=df","","","49.00","49.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=421019"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>847128</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000000912</detail_url></variant><variant><sku>8471280004</sku><upc>7640147769854</upc><vendor_sku>7640147769854</vendor_sku><size>L</size><color>Orange</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003706627</detail_url></variant><variant><sku>8471280003</sku><upc>7640147769847</upc><vendor_sku>7640147769847</vendor_sku><size>M</size><color>Orange</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003706623</detail_url></variant></variants>","http://i1.avlws.com/115/m421019.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=847128&amp;link=&amp;tabs=-Details""></script>",""
"847721","CPD150RE-05","Nemo","NEMO Fillo Backpacking Pillow","Put an end to restless nights of backpacking and camping with the NEMO Fillo pillow.","","Camping And Hiking","Sleeping Bags And Accessories","Camping Pillows","http://i1.avlws.com/115/s421023.png","http://i1.avlws.com/115/l421023.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=421023&tt=df","","","39.95","39.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=421023"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","","","REI","","<variants><variant><sku>847721</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000002198</detail_url></variant><variant><sku>8477210002</sku><upc>814041014724</upc><size>NONE</size><color>Nimbus Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000526952</detail_url></variant><variant><sku>8477210003</sku><upc>814041014731</upc><size>NONE</size><color>Sunrise Stripe</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000526920</detail_url></variant><variant><sku>8477210001</sku><upc>814041014717</upc><vendor_sku>CPD150RE-05</vendor_sku><size>NONE</size><color>Moss Green</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000526930</detail_url></variant></variants>","http://i1.avlws.com/115/m421023.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=847721&amp;link=&amp;tabs=-Details""></script>",""
